"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Bremer County, IA"	"19017"	"2020 "	"2020"	Suppressed	25311	Suppressed
	"Buchanan County, IA"	"19019"	"2016"	"2016"	Suppressed	20992	Suppressed
	"Buchanan County, IA"	"19019"	"2017"	"2017"	Suppressed	21202	Suppressed
	"Buchanan County, IA"	"19019"	"2018"	"2018"	Suppressed	21199	Suppressed
	"Buchanan County, IA"	"19019"	"2019"	"2019"	Suppressed	21175	Suppressed
	"Buchanan County, IA"	"19019"	"2020 "	"2020"	Suppressed	21287	Suppressed
	"Buena Vista County, IA"	"19021"	"2016"	"2016"	Suppressed	20332	Suppressed
	"Buena Vista County, IA"	"19021"	"2017"	"2017"	Suppressed	20110	Suppressed
	"Buena Vista County, IA"	"19021"	"2018"	"2018"	Suppressed	19874	Suppressed
	"Buena Vista County, IA"	"19021"	"2019"	"2019"	Suppressed	19620	Suppressed
	"Buena Vista County, IA"	"19021"	"2020 "	"2020"	Suppressed	19772	Suppressed
	"Butler County, IA"	"19023"	"2016"	"2016"	Suppressed	14791	Suppressed
	"Butler County, IA"	"19023"	"2017"	"2017"	Suppressed	14606	Suppressed
	"Butler County, IA"	"19023"	"2018"	"2018"	Suppressed	14539	Suppressed
	"Butler County, IA"	"19023"	"2019"	"2019"	Suppressed	14439	Suppressed
	"Butler County, IA"	"19023"	"2020 "	"2020"	Suppressed	14333	Suppressed
	"Calhoun County, IA"	"19025"	"2016"	"2016"	Suppressed	9846	Suppressed
	"Calhoun County, IA"	"19025"	"2017"	"2017"	Suppressed	9746	Suppressed
	"Calhoun County, IA"	"19025"	"2018"	"2018"	Suppressed	9699	Suppressed
	"Calhoun County, IA"	"19025"	"2019"	"2019"	Suppressed	9668	Suppressed
	"Calhoun County, IA"	"19025"	"2020 "	"2020"	Suppressed	9473	Suppressed
	"Carroll County, IA"	"19027"	"2016"	"2016"	Suppressed	20437	Suppressed
	"Carroll County, IA"	"19027"	"2017"	"2017"	Suppressed	20320	Suppressed
	"Carroll County, IA"	"19027"	"2018"	"2018"	Suppressed	20154	Suppressed
	"Carroll County, IA"	"19027"	"2019"	"2019"	Suppressed	20165	Suppressed
	"Carroll County, IA"	"19027"	"2020 "	"2020"	Suppressed	19914	Suppressed
	"Cass County, IA"	"19029"	"2016"	"2016"	Suppressed	13157	Suppressed
	"Cass County, IA"	"19029"	"2017"	"2017"	Suppressed	13145	Suppressed
	"Cass County, IA"	"19029"	"2018"	"2018"	Suppressed	12930	Suppressed
	"Cass County, IA"	"19029"	"2019"	"2019"	Suppressed	12836	Suppressed
	"Cass County, IA"	"19029"	"2020 "	"2020"	Suppressed	12817	Suppressed
	"Cedar County, IA"	"19031"	"2016"	"2016"	Suppressed	18454	Suppressed
	"Cedar County, IA"	"19031"	"2017"	"2017"	Suppressed	18543	Suppressed
	"Cedar County, IA"	"19031"	"2018"	"2018"	Suppressed	18627	Suppressed
	"Cedar County, IA"	"19031"	"2019"	"2019"	Suppressed	18627	Suppressed
	"Cedar County, IA"	"19031"	"2020 "	"2020"	Suppressed	18485	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2016"	"2016"	Suppressed	43070	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2017"	"2017"	Suppressed	43006	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2018"	"2018"	Suppressed	42647	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2019"	"2019"	Suppressed	42450	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2020 "	"2020"	Suppressed	42103	Suppressed
	"Cherokee County, IA"	"19035"	"2016"	"2016"	Suppressed	11508	Suppressed
	"Cherokee County, IA"	"19035"	"2017"	"2017"	Suppressed	11316	Suppressed
	"Cherokee County, IA"	"19035"	"2018"	"2018"	Suppressed	11321	Suppressed
	"Cherokee County, IA"	"19035"	"2019"	"2019"	Suppressed	11235	Suppressed
	"Cherokee County, IA"	"19035"	"2020 "	"2020"	Suppressed	11190	Suppressed
	"Chickasaw County, IA"	"19037"	"2016"	"2016"	Suppressed	12023	Suppressed
	"Chickasaw County, IA"	"19037"	"2017"	"2017"	Suppressed	12005	Suppressed
	"Chickasaw County, IA"	"19037"	"2018"	"2018"	Suppressed	11964	Suppressed
	"Chickasaw County, IA"	"19037"	"2019"	"2019"	Suppressed	11933	Suppressed
	"Chickasaw County, IA"	"19037"	"2020 "	"2020"	Suppressed	11834	Suppressed
	"Clarke County, IA"	"19039"	"2016"	"2016"	Suppressed	9309	Suppressed
	"Clarke County, IA"	"19039"	"2017"	"2017"	Suppressed	9374	Suppressed
	"Clarke County, IA"	"19039"	"2018"	"2018"	Suppressed	9423	Suppressed
	"Clarke County, IA"	"19039"	"2019"	"2019"	Suppressed	9395	Suppressed
	"Clarke County, IA"	"19039"	"2020 "	"2020"	Suppressed	9353	Suppressed
	"Clay County, IA"	"19041"	"2016"	"2016"	Suppressed	16333	Suppressed
	"Clay County, IA"	"19041"	"2017"	"2017"	Suppressed	16170	Suppressed
	"Clay County, IA"	"19041"	"2018"	"2018"	Suppressed	16134	Suppressed
	"Clay County, IA"	"19041"	"2019"	"2019"	Suppressed	16016	Suppressed
	"Clay County, IA"	"19041"	"2020 "	"2020"	Suppressed	15976	Suppressed
	"Clayton County, IA"	"19043"	"2016"	"2016"	Suppressed	17590	Suppressed
	"Clayton County, IA"	"19043"	"2017"	"2017"	Suppressed	17637	Suppressed
	"Clayton County, IA"	"19043"	"2018"	"2018"	Suppressed	17556	Suppressed
	"Clayton County, IA"	"19043"	"2019"	"2019"	Suppressed	17549	Suppressed
	"Clayton County, IA"	"19043"	"2020 "	"2020"	Suppressed	17321	Suppressed
	"Clinton County, IA"	"19045"	"2016"	"2016"	Suppressed	47309	Suppressed
	"Clinton County, IA"	"19045"	"2017"	"2017"	Suppressed	47010	Suppressed
	"Clinton County, IA"	"19045"	"2018"	"2018"	Suppressed	46518	Suppressed
	"Clinton County, IA"	"19045"	"2019"	"2019"	Suppressed	46429	Suppressed
	"Clinton County, IA"	"19045"	"2020 "	"2020"	Suppressed	46392	Suppressed
	"Crawford County, IA"	"19047"	"2016"	"2016"	Suppressed	16940	Suppressed
	"Crawford County, IA"	"19047"	"2017"	"2017"	Suppressed	17056	Suppressed
	"Crawford County, IA"	"19047"	"2018"	"2018"	Suppressed	17158	Suppressed
	"Crawford County, IA"	"19047"	"2019"	"2019"	Suppressed	16820	Suppressed
	"Crawford County, IA"	"19047"	"2020 "	"2020"	Suppressed	16834	Suppressed
	"Dallas County, IA"	"19049"	"2016"	"2016"	Suppressed	84516	Suppressed
	"Dallas County, IA"	"19049"	"2017"	"2017"	Suppressed	87235	Suppressed
	"Dallas County, IA"	"19049"	"2018"	"2018"	Suppressed	90180	Suppressed
	"Dallas County, IA"	"19049"	"2019"	"2019"	Suppressed	93453	Suppressed
	"Dallas County, IA"	"19049"	"2020 "	"2020"	Suppressed	96963	Suppressed
	"Davis County, IA"	"19051"	"2016"	"2016"	Suppressed	8860	Suppressed
	"Davis County, IA"	"19051"	"2017"	"2017"	Suppressed	8966	Suppressed
	"Davis County, IA"	"19051"	"2018"	"2018"	Suppressed	9017	Suppressed
	"Davis County, IA"	"19051"	"2019"	"2019"	Suppressed	9000	Suppressed
	"Davis County, IA"	"19051"	"2020 "	"2020"	Suppressed	9051	Suppressed
	"Decatur County, IA"	"19053"	"2016"	"2016"	Suppressed	8141	Suppressed
	"Decatur County, IA"	"19053"	"2017"	"2017"	Suppressed	7950	Suppressed
	"Decatur County, IA"	"19053"	"2018"	"2018"	Suppressed	7890	Suppressed
	"Decatur County, IA"	"19053"	"2019"	"2019"	Suppressed	7870	Suppressed
	"Decatur County, IA"	"19053"	"2020 "	"2020"	Suppressed	7769	Suppressed
	"Delaware County, IA"	"19055"	"2016"	"2016"	Suppressed	17327	Suppressed
	"Delaware County, IA"	"19055"	"2017"	"2017"	Suppressed	17153	Suppressed
	"Delaware County, IA"	"19055"	"2018"	"2018"	Suppressed	17069	Suppressed
	"Delaware County, IA"	"19055"	"2019"	"2019"	Suppressed	17011	Suppressed
	"Delaware County, IA"	"19055"	"2020 "	"2020"	Suppressed	16937	Suppressed
	"Des Moines County, IA"	"19057"	"2016"	"2016"	Suppressed	39739	Suppressed
	"Des Moines County, IA"	"19057"	"2017"	"2017"	Suppressed	39417	Suppressed
	"Des Moines County, IA"	"19057"	"2018"	"2018"	Suppressed	39138	Suppressed
	"Des Moines County, IA"	"19057"	"2019"	"2019"	Suppressed	38967	Suppressed
	"Des Moines County, IA"	"19057"	"2020 "	"2020"	Suppressed	38708	Suppressed
	"Dickinson County, IA"	"19059"	"2016"	"2016"	Suppressed	17243	Suppressed
	"Dickinson County, IA"	"19059"	"2017"	"2017"	Suppressed	17199	Suppressed
	"Dickinson County, IA"	"19059"	"2018"	"2018"	Suppressed	17153	Suppressed
	"Dickinson County, IA"	"19059"	"2019"	"2019"	Suppressed	17258	Suppressed
	"Dickinson County, IA"	"19059"	"2020 "	"2020"	Suppressed	17549	Suppressed
	"Dubuque County, IA"	"19061"	"2016"	"2016"	Suppressed	97003	Suppressed
	"Dubuque County, IA"	"19061"	"2017"	"2017"	Suppressed	97041	Suppressed
	"Dubuque County, IA"	"19061"	"2018"	"2018"	Suppressed	96854	Suppressed
	"Dubuque County, IA"	"19061"	"2019"	"2019"	Suppressed	97311	Suppressed
	"Dubuque County, IA"	"19061"	"2020 "	"2020"	Suppressed	97590	Suppressed
	"Emmet County, IA"	"19063"	"2016"	"2016"	Suppressed	9658	Suppressed
	"Emmet County, IA"	"19063"	"2017"	"2017"	Suppressed	9432	Suppressed
	"Emmet County, IA"	"19063"	"2018"	"2018"	Suppressed	9253	Suppressed
	"Emmet County, IA"	"19063"	"2019"	"2019"	Suppressed	9208	Suppressed
	"Emmet County, IA"	"19063"	"2020 "	"2020"	Suppressed	9095	Suppressed
	"Fayette County, IA"	"19065"	"2016"	"2016"	Suppressed	20054	Suppressed
	"Fayette County, IA"	"19065"	"2017"	"2017"	Suppressed	19796	Suppressed
	"Fayette County, IA"	"19065"	"2018"	"2018"	Suppressed	19660	Suppressed
	"Fayette County, IA"	"19065"	"2019"	"2019"	Suppressed	19650	Suppressed
	"Fayette County, IA"	"19065"	"2020 "	"2020"	Suppressed	19258	Suppressed
	"Floyd County, IA"	"19067"	"2016"	"2016"	Suppressed	15873	Suppressed
	"Floyd County, IA"	"19067"	"2017"	"2017"	Suppressed	15744	Suppressed
	"Floyd County, IA"	"19067"	"2018"	"2018"	Suppressed	15761	Suppressed
	"Floyd County, IA"	"19067"	"2019"	"2019"	Suppressed	15642	Suppressed
	"Floyd County, IA"	"19067"	"2020 "	"2020"	Suppressed	15480	Suppressed
	"Franklin County, IA"	"19069"	"2016"	"2016"	Suppressed	10170	Suppressed
	"Franklin County, IA"	"19069"	"2017"	"2017"	Suppressed	10164	Suppressed
	"Franklin County, IA"	"19069"	"2018"	"2018"	Suppressed	10124	Suppressed
	"Franklin County, IA"	"19069"	"2019"	"2019"	Suppressed	10070	Suppressed
	"Franklin County, IA"	"19069"	"2020 "	"2020"	Suppressed	9971	Suppressed
	"Fremont County, IA"	"19071"	"2016"	"2016"	Suppressed	6950	Suppressed
	"Fremont County, IA"	"19071"	"2017"	"2017"	Suppressed	6948	Suppressed
	"Fremont County, IA"	"19071"	"2018"	"2018"	Suppressed	6993	Suppressed
	"Fremont County, IA"	"19071"	"2019"	"2019"	Suppressed	6960	Suppressed
	"Fremont County, IA"	"19071"	"2020 "	"2020"	Suppressed	6729	Suppressed
	"Greene County, IA"	"19073"	"2016"	"2016"	Suppressed	9011	Suppressed
	"Greene County, IA"	"19073"	"2017"	"2017"	Suppressed	8981	Suppressed
	"Greene County, IA"	"19073"	"2018"	"2018"	Suppressed	8981	Suppressed
	"Greene County, IA"	"19073"	"2019"	"2019"	Suppressed	8888	Suppressed
	"Greene County, IA"	"19073"	"2020 "	"2020"	Suppressed	8795	Suppressed
	"Grundy County, IA"	"19075"	"2016"	"2016"	Suppressed	12313	Suppressed
	"Grundy County, IA"	"19075"	"2017"	"2017"	Suppressed	12333	Suppressed
	"Grundy County, IA"	"19075"	"2018"	"2018"	Suppressed	12304	Suppressed
	"Grundy County, IA"	"19075"	"2019"	"2019"	Suppressed	12232	Suppressed
	"Grundy County, IA"	"19075"	"2020 "	"2020"	Suppressed	12217	Suppressed
	"Guthrie County, IA"	"19077"	"2016"	"2016"	Suppressed	10625	Suppressed
	"Guthrie County, IA"	"19077"	"2017"	"2017"	Suppressed	10670	Suppressed
	"Guthrie County, IA"	"19077"	"2018"	"2018"	Suppressed	10720	Suppressed
	"Guthrie County, IA"	"19077"	"2019"	"2019"	Suppressed	10689	Suppressed
	"Guthrie County, IA"	"19077"	"2020 "	"2020"	Suppressed	10737	Suppressed
	"Hamilton County, IA"	"19079"	"2016"	"2016"	Suppressed	15076	Suppressed
	"Hamilton County, IA"	"19079"	"2017"	"2017"	Suppressed	15115	Suppressed
	"Hamilton County, IA"	"19079"	"2018"	"2018"	Suppressed	14952	Suppressed
	"Hamilton County, IA"	"19079"	"2019"	"2019"	Suppressed	14773	Suppressed
	"Hamilton County, IA"	"19079"	"2020 "	"2020"	Suppressed	14716	Suppressed
	"Hancock County, IA"	"19081"	"2016"	"2016"	Suppressed	10835	Suppressed
	"Hancock County, IA"	"19081"	"2017"	"2017"	Suppressed	10771	Suppressed
	"Hancock County, IA"	"19081"	"2018"	"2018"	Suppressed	10712	Suppressed
	"Hancock County, IA"	"19081"	"2019"	"2019"	Suppressed	10630	Suppressed
	"Hancock County, IA"	"19081"	"2020 "	"2020"	Suppressed	10507	Suppressed
	"Hardin County, IA"	"19083"	"2016"	"2016"	Suppressed	17226	Suppressed
	"Hardin County, IA"	"19083"	"2017"	"2017"	Suppressed	17048	Suppressed
	"Hardin County, IA"	"19083"	"2018"	"2018"	Suppressed	16868	Suppressed
	"Hardin County, IA"	"19083"	"2019"	"2019"	Suppressed	16846	Suppressed
	"Hardin County, IA"	"19083"	"2020 "	"2020"	Suppressed	16575	Suppressed
	"Harrison County, IA"	"19085"	"2016"	"2016"	Suppressed	14149	Suppressed
	"Harrison County, IA"	"19085"	"2017"	"2017"	Suppressed	14136	Suppressed
	"Harrison County, IA"	"19085"	"2018"	"2018"	Suppressed	14134	Suppressed
	"Harrison County, IA"	"19085"	"2019"	"2019"	Suppressed	14049	Suppressed
	"Harrison County, IA"	"19085"	"2020 "	"2020"	Suppressed	13928	Suppressed
	"Henry County, IA"	"19087"	"2016"	"2016"	Suppressed	19773	Suppressed
	"Henry County, IA"	"19087"	"2017"	"2017"	Suppressed	19863	Suppressed
	"Henry County, IA"	"19087"	"2018"	"2018"	Suppressed	20067	Suppressed
	"Henry County, IA"	"19087"	"2019"	"2019"	Suppressed	19954	Suppressed
	"Henry County, IA"	"19087"	"2020 "	"2020"	Suppressed	19697	Suppressed
	"Howard County, IA"	"19089"	"2016"	"2016"	Suppressed	9332	Suppressed
	"Howard County, IA"	"19089"	"2017"	"2017"	Suppressed	9228	Suppressed
	"Howard County, IA"	"19089"	"2018"	"2018"	Suppressed	9187	Suppressed
	"Howard County, IA"	"19089"	"2019"	"2019"	Suppressed	9158	Suppressed
	"Howard County, IA"	"19089"	"2020 "	"2020"	Suppressed	9176	Suppressed
	"Humboldt County, IA"	"19091"	"2016"	"2016"	Suppressed	9487	Suppressed
	"Humboldt County, IA"	"19091"	"2017"	"2017"	Suppressed	9564	Suppressed
	"Humboldt County, IA"	"19091"	"2018"	"2018"	Suppressed	9547	Suppressed
	"Humboldt County, IA"	"19091"	"2019"	"2019"	Suppressed	9558	Suppressed
	"Humboldt County, IA"	"19091"	"2020 "	"2020"	Suppressed	9473	Suppressed
	"Ida County, IA"	"19093"	"2016"	"2016"	Suppressed	6985	Suppressed
	"Ida County, IA"	"19093"	"2017"	"2017"	Suppressed	6865	Suppressed
	"Ida County, IA"	"19093"	"2018"	"2018"	Suppressed	6841	Suppressed
	"Ida County, IA"	"19093"	"2019"	"2019"	Suppressed	6860	Suppressed
	"Ida County, IA"	"19093"	"2020 "	"2020"	Suppressed	6833	Suppressed
	"Iowa County, IA"	"19095"	"2016"	"2016"	Suppressed	16311	Suppressed
	"Iowa County, IA"	"19095"	"2017"	"2017"	Suppressed	16103	Suppressed
	"Iowa County, IA"	"19095"	"2018"	"2018"	Suppressed	16141	Suppressed
	"Iowa County, IA"	"19095"	"2019"	"2019"	Suppressed	16184	Suppressed
	"Iowa County, IA"	"19095"	"2020 "	"2020"	Suppressed	16138	Suppressed
	"Jackson County, IA"	"19097"	"2016"	"2016"	Suppressed	19472	Suppressed
	"Jackson County, IA"	"19097"	"2017"	"2017"	Suppressed	19366	Suppressed
	"Jackson County, IA"	"19097"	"2018"	"2018"	Suppressed	19432	Suppressed
	"Jackson County, IA"	"19097"	"2019"	"2019"	Suppressed	19439	Suppressed
	"Jackson County, IA"	"19097"	"2020 "	"2020"	Suppressed	19205	Suppressed
	"Jasper County, IA"	"19099"	"2016"	"2016"	Suppressed	36708	Suppressed
	"Jasper County, IA"	"19099"	"2017"	"2017"	Suppressed	36966	Suppressed
	"Jasper County, IA"	"19099"	"2018"	"2018"	Suppressed	37147	Suppressed
	"Jasper County, IA"	"19099"	"2019"	"2019"	Suppressed	37185	Suppressed
	"Jasper County, IA"	"19099"	"2020 "	"2020"	Suppressed	37148	Suppressed
	"Jefferson County, IA"	"19101"	"2016"	"2016"	Suppressed	18090	Suppressed
	"Jefferson County, IA"	"19101"	"2017"	"2017"	Suppressed	18422	Suppressed
	"Jefferson County, IA"	"19101"	"2018"	"2018"	Suppressed	18381	Suppressed
	"Jefferson County, IA"	"19101"	"2019"	"2019"	Suppressed	18295	Suppressed
	"Jefferson County, IA"	"19101"	"2020 "	"2020"	Suppressed	18347	Suppressed
	"Johnson County, IA"	"19103"	"2016"	"2016"	Suppressed	146547	Suppressed
	"Johnson County, IA"	"19103"	"2017"	"2017"	Suppressed	149210	Suppressed
	"Johnson County, IA"	"19103"	"2018"	"2018"	Suppressed	151260	Suppressed
	"Johnson County, IA"	"19103"	"2019"	"2019"	Suppressed	151140	Suppressed
	"Johnson County, IA"	"19103"	"2020 "	"2020"	Suppressed	153740	Suppressed
	"Jones County, IA"	"19105"	"2016"	"2016"	Suppressed	20439	Suppressed
	"Jones County, IA"	"19105"	"2017"	"2017"	Suppressed	20536	Suppressed
	"Jones County, IA"	"19105"	"2018"	"2018"	Suppressed	20744	Suppressed
	"Jones County, IA"	"19105"	"2019"	"2019"	Suppressed	20681	Suppressed
	"Jones County, IA"	"19105"	"2020 "	"2020"	Suppressed	20617	Suppressed
	"Keokuk County, IA"	"19107"	"2016"	"2016"	Suppressed	10119	Suppressed
	"Keokuk County, IA"	"19107"	"2017"	"2017"	Suppressed	10153	Suppressed
	"Keokuk County, IA"	"19107"	"2018"	"2018"	Suppressed	10225	Suppressed
	"Keokuk County, IA"	"19107"	"2019"	"2019"	Suppressed	10246	Suppressed
	"Keokuk County, IA"	"19107"	"2020 "	"2020"	Suppressed	10085	Suppressed
	"Kossuth County, IA"	"19109"	"2016"	"2016"	Suppressed	15114	Suppressed
	"Kossuth County, IA"	"19109"	"2017"	"2017"	Suppressed	14999	Suppressed
	"Kossuth County, IA"	"19109"	"2018"	"2018"	Suppressed	14908	Suppressed
	"Kossuth County, IA"	"19109"	"2019"	"2019"	Suppressed	14813	Suppressed
	"Kossuth County, IA"	"19109"	"2020 "	"2020"	Suppressed	14680	Suppressed
	"Lee County, IA"	"19111"	"2016"	"2016"	Suppressed	34615	Suppressed
	"Lee County, IA"	"19111"	"2017"	"2017"	Suppressed	34295	Suppressed
	"Lee County, IA"	"19111"	"2018"	"2018"	Suppressed	34055	Suppressed
	"Lee County, IA"	"19111"	"2019"	"2019"	Suppressed	33657	Suppressed
	"Lee County, IA"	"19111"	"2020 "	"2020"	Suppressed	33480	Suppressed
	"Linn County, IA"	"19113"	"2016"	"2016"	Suppressed	221661	Suppressed
	"Linn County, IA"	"19113"	"2017"	"2017"	Suppressed	224115	Suppressed
	"Linn County, IA"	"19113"	"2018"	"2018"	Suppressed	225909	Suppressed
	"Linn County, IA"	"19113"	"2019"	"2019"	Suppressed	226706	Suppressed
	"Linn County, IA"	"19113"	"2020 "	"2020"	Suppressed	227854	Suppressed
	"Louisa County, IA"	"19115"	"2016"	"2016"	Suppressed	11142	Suppressed
	"Louisa County, IA"	"19115"	"2017"	"2017"	Suppressed	11184	Suppressed
	"Louisa County, IA"	"19115"	"2018"	"2018"	Suppressed	11169	Suppressed
	"Louisa County, IA"	"19115"	"2019"	"2019"	Suppressed	11035	Suppressed
	"Louisa County, IA"	"19115"	"2020 "	"2020"	Suppressed	11011	Suppressed
	"Lucas County, IA"	"19117"	"2016"	"2016"	Suppressed	8647	Suppressed
	"Lucas County, IA"	"19117"	"2017"	"2017"	Suppressed	8534	Suppressed
	"Lucas County, IA"	"19117"	"2018"	"2018"	Suppressed	8645	Suppressed
	"Lucas County, IA"	"19117"	"2019"	"2019"	Suppressed	8600	Suppressed
	"Lucas County, IA"	"19117"	"2020 "	"2020"	Suppressed	8518	Suppressed
	"Lyon County, IA"	"19119"	"2016"	"2016"	Suppressed	11754	Suppressed
	"Lyon County, IA"	"19119"	"2017"	"2017"	Suppressed	11792	Suppressed
	"Lyon County, IA"	"19119"	"2018"	"2018"	Suppressed	11811	Suppressed
	"Lyon County, IA"	"19119"	"2019"	"2019"	Suppressed	11755	Suppressed
	"Lyon County, IA"	"19119"	"2020 "	"2020"	Suppressed	11756	Suppressed
	"Madison County, IA"	"19121"	"2016"	"2016"	Suppressed	15848	Suppressed
	"Madison County, IA"	"19121"	"2017"	"2017"	Suppressed	16013	Suppressed
	"Madison County, IA"	"19121"	"2018"	"2018"	Suppressed	16249	Suppressed
	"Madison County, IA"	"19121"	"2019"	"2019"	Suppressed	16338	Suppressed
	"Madison County, IA"	"19121"	"2020 "	"2020"	Suppressed	16521	Suppressed
	"Mahaska County, IA"	"19123"	"2016"	"2016"	Suppressed	22181	Suppressed
	"Mahaska County, IA"	"19123"	"2017"	"2017"	Suppressed	22235	Suppressed
	"Mahaska County, IA"	"19123"	"2018"	"2018"	Suppressed	22000	Suppressed
	"Mahaska County, IA"	"19123"	"2019"	"2019"	Suppressed	22095	Suppressed
	"Mahaska County, IA"	"19123"	"2020 "	"2020"	Suppressed	22370	Suppressed
	"Marion County, IA"	"19125"	"2016"	"2016"	Suppressed	33189	Suppressed
	"Marion County, IA"	"19125"	"2017"	"2017"	Suppressed	33105	Suppressed
	"Marion County, IA"	"19125"	"2018"	"2018"	Suppressed	33407	Suppressed
	"Marion County, IA"	"19125"	"2019"	"2019"	Suppressed	33253	Suppressed
	"Marion County, IA"	"19125"	"2020 "	"2020"	Suppressed	33168	Suppressed
	"Marshall County, IA"	"19127"	"2016"	"2016"	Suppressed	40312	Suppressed
	"Marshall County, IA"	"19127"	"2017"	"2017"	Suppressed	40288	Suppressed
	"Marshall County, IA"	"19127"	"2018"	"2018"	Suppressed	39981	Suppressed
	"Marshall County, IA"	"19127"	"2019"	"2019"	Suppressed	39369	Suppressed
	"Marshall County, IA"	"19127"	"2020 "	"2020"	Suppressed	39495	Suppressed
	"Mills County, IA"	"19129"	"2016"	"2016"	Suppressed	14972	Suppressed
	"Mills County, IA"	"19129"	"2017"	"2017"	Suppressed	15068	Suppressed
	"Mills County, IA"	"19129"	"2018"	"2018"	Suppressed	15063	Suppressed
	"Mills County, IA"	"19129"	"2019"	"2019"	Suppressed	15109	Suppressed
	"Mills County, IA"	"19129"	"2020 "	"2020"	Suppressed	14766	Suppressed
	"Mitchell County, IA"	"19131"	"2016"	"2016"	Suppressed	10763	Suppressed
	"Mitchell County, IA"	"19131"	"2017"	"2017"	Suppressed	10631	Suppressed
	"Mitchell County, IA"	"19131"	"2018"	"2018"	Suppressed	10569	Suppressed
	"Mitchell County, IA"	"19131"	"2019"	"2019"	Suppressed	10586	Suppressed
	"Mitchell County, IA"	"19131"	"2020 "	"2020"	Suppressed	10647	Suppressed
	"Monona County, IA"	"19133"	"2016"	"2016"	Suppressed	8898	Suppressed
	"Monona County, IA"	"19133"	"2017"	"2017"	Suppressed	8740	Suppressed
	"Monona County, IA"	"19133"	"2018"	"2018"	Suppressed	8679	Suppressed
	"Monona County, IA"	"19133"	"2019"	"2019"	Suppressed	8615	Suppressed
	"Monona County, IA"	"19133"	"2020 "	"2020"	Suppressed	8598	Suppressed
	"Monroe County, IA"	"19135"	"2016"	"2016"	Suppressed	7870	Suppressed
	"Monroe County, IA"	"19135"	"2017"	"2017"	Suppressed	7845	Suppressed
	"Monroe County, IA"	"19135"	"2018"	"2018"	Suppressed	7790	Suppressed
	"Monroe County, IA"	"19135"	"2019"	"2019"	Suppressed	7707	Suppressed
	"Monroe County, IA"	"19135"	"2020 "	"2020"	Suppressed	7770	Suppressed
	"Montgomery County, IA"	"19137"	"2016"	"2016"	Suppressed	10225	Suppressed
